overhead_min,policy,source_grid,dest_grid,start_ts,total_carbon_kgco2eq,baseline_carbon_kgco2eq,migration_count
0,2,BANC,CISO,1592330400,40.585,40.383,5
0,2,BANC,CISO,1593648000,38.841,37.688,4
0,2,BANC,CISO,1594965600,56.754,55.204,4
0,2,BANC,CISO,1596283200,57.435,56.684,4
0,2,BANC,CISO,1597600800,79.88,78.197,2
0,2,BANC,CISO,1598918400,77.888,75.022,4
0,2,BANC,CISO,1600236000,84.073,80.174,4
0,2,BANC,CISO,1601553600,86.091,81.036,4
0,2,BANC,CISO,1602871200,76.541,74.249,5
0,2,BANC,CISO,1604188800,88.211,87.09,4
0,2,BANC,CISO,1605506400,98.09,93.475,7
0,2,BANC,CISO,1606824000,115.898,108.643,7
0,2,BANC,CISO,1608141600,96.833,91.972,7
0,3,BANC,CISO,1577836800,77.79,76.253,2
0,3,BANC,CISO,1579154400,81.548,81.548,0
0,3,BANC,CISO,1580472000,55.83,55.83,0
0,3,BANC,CISO,1581789600,52.299,52.267,1
0,3,BANC,CISO,1583107200,54.118,52.43,1
0,3,BANC,CISO,1584424800,83.316,83.316,0
0,3,BANC,CISO,1585742400,44.33,44.33,0
0,3,BANC,CISO,1587060000,33.313,33.313,1
0,3,BANC,CISO,1588377600,54.392,42.749,3
0,3,BANC,CISO,1589695200,43.75,42.187,2
0,3,BANC,CISO,1591012800,42.378,42.378,0
0,3,BANC,CISO,1592330400,40.728,40.383,1
0,3,BANC,CISO,1593648000,39.112,37.688,2
0,3,BANC,CISO,1594965600,55.204,55.204,0
0,3,BANC,CISO,1596283200,56.684,56.684,0
0,3,BANC,CISO,1597600800,78.197,78.197,0
0,3,BANC,CISO,1598918400,81.562,75.022,2
0,3,BANC,CISO,1600236000,80.174,80.174,0
0,3,BANC,CISO,1601553600,81.036,81.036,0
0,3,BANC,CISO,1602871200,74.426,74.249,1
0,3,BANC,CISO,1604188800,87.09,87.09,0
0,3,BANC,CISO,1605506400,116.721,93.475,3
0,3,BANC,CISO,1606824000,121.129,108.643,1
